Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month,Flights_2017,Flights_2018,Flights_2016,Value_Class,Churn_Grade
445073,Canada,Saskatchewan,Regina,S1J 3C5,Female,Bachelor,60885.0,Divorced,Star,7488.79,Standard,2013,2,,,7.0,15.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
216719,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,61041.0,Divorced,Star,7492.06,Standard,2016,9,,,9.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
488009,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,76610.0,Single,Star,7496.01,Standard,2017,11,,,0.0,10.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
992538,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,54689.0,Married,Star,7498.29,Standard,2014,10,,,17.0,0.0,0.0,Class 1 (High Value),Grade A - Most Likely
467382,Canada,Ontario,Trenton,K8V 4B2,Male,College,73455.0,Married,Star,7498.82,Standard,2016,9,,,14.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
425411,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,103508.0,Married,Star,7504.69,Standard,2014,10,,,16.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
536124,Canada,Quebec,Tremblant,H5Y 2S9,Female,Bachelor,64458.0,Married,Star,7505.77,Standard,2017,9,,,0.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
420627,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,73455.0,Married,Star,7506.96,Standard,2017,4,,,17.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
102311,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,76485.0,Single,Star,7507.46,Standard,2016,10,,,30.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
405500,Canada,Alberta,Calgary,T3E 2V9,Female,Bachelor,76485.0,Single,Star,7507.46,Standard,2014,11,,,25.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
668213,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,76485.0,Single,Star,7507.46,Standard,2017,12,,,0.0,23.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
294728,Canada,Quebec,Montreal,H2Y 4R4,Male,College,73455.0,Single,Star,7516.79,Standard,2016,1,,,18.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
831035,Canada,British Columbia,Kelowna,V09 2E9,Female,College,73455.0,Single,Star,7517.08,Standard,2014,12,,,29.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
887892,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,59490.0,Single,Star,7517.38,Standard,2012,10,,,19.0,12.0,0.0,Class 2 (Low Value),Grade C - neutral
918048,Canada,Ontario,Toronto,P5S 6R4,Male,College,73455.0,Married,Star,7521.19,Standard,2016,4,,,14.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
468945,Canada,Ontario,Toronto,P2T 6G3,Female,College,73455.0,Single,Star,7528.09,Standard,2013,5,,,12.0,26.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
692685,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,62243.0,Single,Star,7532.26,Standard,2015,12,,,10.0,4.0,0.0,Class 2 (Low Value),Grade C - neutral
102788,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,31170.0,Single,Nova,11124.21,2018 Promotion,2018,3,,,0.0,84.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
566737,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,59344.0,Single,Star,7535.43,Standard,2016,8,,,17.0,11.0,0.0,Class 2 (Low Value),Grade C - neutral
733889,Canada,Manitoba,Winnipeg,R6Y 4T5,Male,Bachelor,82891.0,Married,Star,7536.07,Standard,2015,4,,,27.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
679414,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Single,Star,7539.6,Standard,2018,5,,,0.0,8.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
431533,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,53637.0,Married,Star,7540.58,Standard,2015,4,,,18.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
590485,Canada,Quebec,Montreal,H2T 9K8,Male,College,73455.0,Married,Star,7547.76,Standard,2012,10,,,26.0,4.0,0.0,Class 1 (High Value),Grade C - neutral
816983,Canada,Quebec,Montreal,H2T 2J6,Male,College,73455.0,Married,Star,7550.42,Standard,2016,2,,,15.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
379752,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,83099.0,Divorced,Star,7553.23,Standard,2015,6,,,10.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
723298,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,83099.0,Divorced,Star,7553.23,Standard,2013,9,,,12.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
635907,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,59719.0,Divorced,Star,7553.94,Standard,2018,5,,,0.0,13.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
132045,Canada,Alberta,Banff,T4V 1D4,Male,Bachelor,57706.0,Divorced,Star,7556.24,Standard,2017,8,,,11.0,18.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
393806,Canada,Ontario,Toronto,P1J 8T7,Male,College,73455.0,Single,Star,7556.51,Standard,2012,5,,,17.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
473409,Canada,British Columbia,Vancouver,V1E 4R6,Male,College,73455.0,Single,Star,7556.51,Standard,2015,11,,,14.0,21.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
369361,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,College,73455.0,Single,Star,7559.21,Standard,2014,2,,,12.0,13.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
672430,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,67309.0,Married,Star,7564.61,Standard,2016,4,,,8.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
669890,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Doctor,83307.0,Married,Star,7572.24,Standard,2014,11,,,14.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
579847,Canada,Ontario,Toronto,M2M 7K8,Male,College,73455.0,Single,Star,7573.35,Standard,2014,6,,,17.0,6.0,0.0,Class 1 (High Value),Grade C - neutral
103340,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,7577.07,Standard,2017,3,,,30.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
779291,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,56717.0,Married,Star,7579.53,Standard,2014,4,,,23.0,20.0,0.0,Class 1 (High Value),Grade C - neutral
225891,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,79325.0,Married,Star,7582.11,Standard,2016,11,,,25.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
360902,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,79325.0,Married,Star,7582.11,Standard,2017,2,,,26.0,20.0,0.0,Class 1 (High Value),Grade C - neutral
573475,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,79325.0,Married,Star,7582.11,Standard,2018,11,,,18.0,18.0,0.0,Class 1 (High Value),Grade C - neutral
528260,Canada,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Single,Star,7583.96,Standard,2018,6,,,0.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
544752,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,7583.96,Standard,2015,12,,,13.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
619840,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,95915.0,Divorced,Star,7584.36,Standard,2013,8,,,15.0,11.0,0.0,Class 1 (High Value),Grade C - neutral
972787,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,95915.0,Divorced,Star,7584.36,Standard,2017,12,2018.0,8.0,0.0,14.0,0.0,Class 1 (High Value),Grade D - already cancelled
756867,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Married,Star,7587.34,Standard,2016,12,,,12.0,13.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
509044,Canada,Quebec,Montreal,H2T 9K8,Female,College,73455.0,Married,Star,7589.63,Standard,2016,11,,,17.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
674281,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,70212.0,Divorced,Star,7590.91,Standard,2016,6,,,20.0,21.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
795908,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,104613.0,Married,Star,7591.83,Standard,2018,8,,,0.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
766969,Canada,British Columbia,Victoria,V10 6T5,Male,Master,103775.0,Divorced,Star,7595.34,Standard,2015,8,,,26.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
975218,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,73049.0,Divorced,Star,7596.14,Standard,2018,7,,,0.0,7.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
177583,Canada,Quebec,Hull,J8Y 3Z5,Female,Doctor,283332.0,Married,Nova,11658.6,2018 Promotion,2018,3,,,0.0,53.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
526374,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,68448.0,Married,Star,7597.91,Standard,2016,8,,,11.0,23.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
545883,Canada,Ontario,Toronto,P5S 6R4,Male,Bachelor,70040.0,Divorced,Star,7599.9,Standard,2013,1,,,9.0,7.0,0.0,Class 2 (Low Value),Grade C - neutral
528055,Canada,Nova Scotia,Halifax,B3C 2M8,Male,College,73455.0,Single,Star,7600.03,Standard,2016,9,,,32.0,18.0,0.0,Class 1 (High Value),Grade C - neutral
683126,Canada,Quebec,Quebec City,G1B 3L5,Female,College,73455.0,Single,Star,7600.03,Standard,2013,6,,,12.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
969924,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Single,Star,7602.66,Standard,2013,8,,,28.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
848736,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,66868.0,Married,Star,7606.71,Standard,2015,7,,,5.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
281585,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,54924.0,Single,Star,7607.98,Standard,2016,3,,,15.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
991419,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,59776.0,Married,Star,7610.2,Standard,2017,9,,,0.0,7.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
217761,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,104131.0,Married,Star,7610.84,Standard,2015,10,2018.0,1.0,18.0,0.0,0.0,Class 1 (High Value),Grade D - already cancelled
732488,Canada,Saskatchewan,Regina,S1J 3C5,Male,Doctor,236637.0,Married,Star,7613.05,Standard,2015,12,,,20.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
799157,Canada,Ontario,Sudbury,M5V 1G5,Male,Master,121081.0,Divorced,Star,7613.71,Standard,2013,9,,,5.0,6.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
648653,Canada,Ontario,Toronto,M2P 4F6,Male,Bachelor,51878.0,Married,Star,7614.14,Standard,2017,7,,,11.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
837733,Canada,Newfoundland,St. John's,A1C 6H9,Male,High School or Below,53194.0,Divorced,Star,7614.67,Standard,2017,6,,,15.0,20.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
326961,Canada,Ontario,Toronto,M2M 7K8,Male,College,73455.0,Divorced,Star,7619.48,Standard,2013,8,,,35.0,23.0,0.0,Class 1 (High Value),Grade C - neutral
472540,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,79287.0,Married,Star,7619.52,Standard,2016,5,,,7.0,25.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
411298,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,58311.0,Divorced,Star,7627.31,Standard,2016,6,,,20.0,18.0,0.0,Class 2 (Low Value),Grade C - neutral
823761,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,99963.0,Married,Star,7627.66,Standard,2012,7,,,21.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
674497,Canada,Ontario,Toronto,P5S 6R4,Female,College,73455.0,Single,Star,7628.75,Standard,2014,1,,,14.0,10.0,0.0,Class 1 (High Value),Grade C - neutral
645653,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,54051.0,Married,Star,7635.88,Standard,2015,6,,,25.0,25.0,0.0,Class 1 (High Value),Grade C - neutral
663918,Canada,Ontario,Toronto,P1L 8X8,Female,College,73455.0,Single,Star,7636.28,Standard,2013,12,,,23.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
868744,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Single,Star,7637.11,Standard,2015,9,,,19.0,6.0,0.0,Class 1 (High Value),Grade C - neutral
277281,Canada,Ontario,Toronto,P1L 8X8,Male,College,73455.0,Married,Star,7643.07,Standard,2016,9,,,21.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
127127,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,74090.0,Married,Star,7644.68,Standard,2015,4,,,20.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
561640,Canada,Nova Scotia,Halifax,B3C 2M8,Female,High School or Below,74090.0,Married,Star,7644.68,Standard,2012,9,,,13.0,13.0,0.0,Class 1 (High Value),Grade C - neutral
969277,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,63985.0,Married,Star,7644.76,Standard,2016,3,,,10.0,6.0,0.0,Class 1 (High Value),Grade C - neutral
896853,Canada,Ontario,Toronto,M1R 4K3,Female,College,73455.0,Married,Star,7645.86,Standard,2018,5,,,0.0,12.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
557640,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,98871.0,Married,Star,7647.45,Standard,2015,12,,,18.0,18.0,0.0,Class 1 (High Value),Grade C - neutral
511922,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,98548.0,Married,Star,7648.26,Standard,2017,8,,,3.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
129409,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,64417.0,Single,Nova,12036.62,2018 Promotion,2018,4,,,0.0,53.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
131001,Canada,Ontario,Ottawa,K1F 2R2,Male,College,73455.0,Single,Star,7659.72,Standard,2015,5,,,14.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
209831,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,57398.0,Married,Star,7663.51,Standard,2014,12,,,12.0,0.0,0.0,Class 1 (High Value),Grade A - Most Likely
313815,Canada,British Columbia,Victoria,V10 6T5,Female,College,73455.0,Single,Star,7663.87,Standard,2014,3,,,12.0,4.0,0.0,Class 1 (High Value),Grade C - neutral
991442,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,75946.0,Divorced,Star,7664.22,Standard,2014,9,2018.0,4.0,15.0,6.0,0.0,Class 1 (High Value),Grade D - already cancelled
853621,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,73455.0,Single,Star,7664.81,Standard,2018,7,,,0.0,6.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
173548,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,96201.0,Married,Star,7666.52,Standard,2013,9,,,29.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
937430,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,96201.0,Married,Star,7666.52,Standard,2013,1,,,4.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
767089,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,77701.0,Married,Star,7671.85,Standard,2015,3,,,6.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
846950,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,73455.0,Married,Star,7672.68,Standard,2017,7,,,9.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
910142,Canada,Ontario,Toronto,M8Y 4K8,Male,College,73455.0,Married,Star,7672.68,Standard,2013,6,,,9.0,23.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
824486,Canada,Prince Edward Island,Charlottetown,C1A 6E8,Female,Bachelor,77416.0,Single,Star,7684.89,Standard,2013,7,,,2.0,3.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
485258,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,55093.0,Married,Star,7685.4,Standard,2017,7,2018.0,3.0,3.0,0.0,0.0,Class 1 (High Value),Grade D - already cancelled
525765,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,55093.0,Married,Star,7685.4,Standard,2016,4,,,16.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
969626,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,55544.0,Married,Star,7694.06,Standard,2016,5,,,9.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
564959,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,68602.0,Single,Star,7695.12,Standard,2013,9,,,8.0,14.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
736109,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,67827.0,Married,Star,7704.25,Standard,2014,5,,,26.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
994225,Canada,Ontario,Toronto,P1J 8T7,Female,Bachelor,54127.0,Single,Star,7704.96,Standard,2014,8,,,21.0,18.0,0.0,Class 2 (Low Value),Grade C - neutral
498923,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,73455.0,Single,Star,7706.03,Standard,2015,4,,,16.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
569880,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,67044.0,Married,Star,7706.04,Standard,2012,9,,,18.0,20.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
341185,Canada,Ontario,Toronto,P5S 6R4,Male,College,73455.0,Single,Star,7707.81,Standard,2014,1,,,14.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
858106,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,83959.0,Married,Star,7708.88,Standard,2016,5,,,16.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
900133,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,88721.0,Married,Star,7710.91,Standard,2017,6,,,12.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
635805,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,78464.0,Married,Star,7712.44,Standard,2018,5,,,16.0,0.0,0.0,Class 1 (High Value),Grade A - Most Likely
717308,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,78464.0,Married,Star,7712.44,Standard,2014,6,,,22.0,9.0,0.0,Class 1 (High Value),Grade C - neutral
625524,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,65206.0,Single,Star,7713.49,Standard,2013,9,,,5.0,10.0,0.0,Class 2 (Low Value),Grade B - Less Likely / Not Likely
723347,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,73455.0,Married,Star,7713.82,Standard,2017,4,,,8.0,19.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
547542,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,High School or Below,45633.0,Married,Star,7714.6,Standard,2015,12,,,18.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
685533,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,59256.0,Single,Star,7717.0,Standard,2013,6,,,14.0,14.0,0.0,Class 2 (Low Value),Grade C - neutral
818114,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,81177.0,Married,Star,7720.16,Standard,2013,6,,,25.0,5.0,0.0,Class 1 (High Value),Grade C - neutral
505962,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,79367.0,Married,Star,7739.55,Standard,2016,1,,,11.0,18.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
857538,Canada,British Columbia,Vancouver,V1E 4R6,Female,Doctor,255155.0,Married,Star,7744.64,Standard,2015,9,,,16.0,15.0,0.0,Class 1 (High Value),Grade C - neutral
786624,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,48494.0,Single,Star,7750.12,Standard,2016,1,,,16.0,9.0,0.0,Class 2 (Low Value),Grade C - neutral
183692,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,59639.0,Married,Nova,14854.2,2018 Promotion,2018,2,2018.0,10.0,0.0,32.0,0.0,Class 1 (High Value),Grade D - already cancelled
462128,Canada,Quebec,Montreal,H4G 3T4,Male,Bachelor,81510.0,Married,Star,7751.93,Standard,2017,4,,,9.0,14.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
976004,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,81510.0,Married,Star,7751.93,Standard,2018,7,,,0.0,7.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
732081,Canada,New Brunswick,Fredericton,E3B 2H2,Female,College,73455.0,Single,Star,7754.67,Standard,2014,7,,,16.0,12.0,0.0,Class 1 (High Value),Grade C - neutral
908519,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,73455.0,Single,Star,7755.21,Standard,2012,8,,,14.0,17.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
930893,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,73455.0,Single,Star,7755.21,Standard,2015,1,,,10.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
693625,Canada,Ontario,Kingston,M9K 2P4,Male,College,73455.0,Single,Star,7756.31,Standard,2012,10,,,29.0,7.0,0.0,Class 1 (High Value),Grade C - neutral
196845,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,68261.0,Single,Star,7757.92,Standard,2014,8,,,20.0,13.0,0.0,Class 2 (Low Value),Grade C - neutral
284442,Canada,Ontario,Toronto,M2M 6J7,Female,Doctor,222009.0,Married,Star,7762.59,Standard,2018,1,,,0.0,26.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
234256,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,74655.0,Married,Star,7764.27,Standard,2013,9,,,24.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
182490,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,86323.0,Divorced,Star,7769.84,Standard,2015,2,,,18.0,4.0,0.0,Class 1 (High Value),Grade C - neutral
985341,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,74690.0,Married,Star,7771.02,Standard,2015,1,,,18.0,17.0,0.0,Class 1 (High Value),Grade C - neutral
193037,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,98473.0,Single,Star,7779.59,Standard,2018,1,,,0.0,22.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
277145,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,98473.0,Single,Star,7779.59,Standard,2017,1,2018.0,12.0,8.0,21.0,0.0,Class 1 (High Value),Grade D - already cancelled
550769,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,73455.0,Married,Star,7780.9,Standard,2017,9,,,4.0,15.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
696431,Canada,Ontario,Toronto,M2M 7K8,Female,College,73455.0,Married,Star,7781.0,Standard,2013,8,,,16.0,16.0,0.0,Class 1 (High Value),Grade C - neutral
998507,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,73963.0,Divorced,Star,7781.9,Standard,2017,5,,,10.0,16.0,0.0,Class 1 (High Value),Grade B - Less Likely / Not Likely
283822,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,64760.0,Married,Star,7785.0,Standard,2016,8,,,17.0,14.0,0.0,Class 1 (High Value),Grade C - neutral
221345,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,46905.0,Married,Star,7785.67,Standard,2015,7,,,17.0,8.0,0.0,Class 1 (High Value),Grade C - neutral
